id,name,synonyms
98aaacdd-7879-4e82-a833-e639855e7c59,Lactose,
fc18d35c-5cda-4ef2-a3cd-b9b095ff31c1,Bezafibrate,Bezafibrate 400mg
c7740bfb-e40e-404f-9c22-8d09708015d7,Gemifloxacin,Gemifloxacin 1000mg|Gemifloxacin 320mg|Gemifloxacin 200mg
e68a3759-b526-47c0-929c-e220f5ffb9cd,Ulipristal acetate,Ulipristal acetate 5mg|Ulipristal acetate 30mg
0a068718-c837-46d0-ae77-a281a0172728,Carbocisteine,Carbocisteine 250mg|Carbocisteine 150mg
99726f91-c9be-41ff-a1dd-91007d9c1fd6,Lenvatinib,Lenvatinib 10mg|Lenvatinib 4mg
4470c03a-2af3-485f-81ff-d295c73f5ea6,Betaxolol,Betaxolol 0.5% w/v
6f0ca176-97d9-47b1-a765-7f0fa17b34b0,Dapagliflozin,Dapagliflozin 10mg + Sitagliptin 100mg|Dapagliflozin 5mg + Metformin 500mg|Dapagliflozin 5mg + Metformin 1000mg|Dapagliflozin 5mg + Sitagliptin 100mg|Dapagliflozin 10mg + Metformin 1000mg|Dapagliflozin 10mg + Sitagliptin 50mg|Dapagliflozin 5mg + Teneligliptin 20mg|Dapagliflozin 5mg + Sitagliptin 50mg|Dapagliflozin 5mg + Vildagliptin 100mg|Dapagliflozin 10mg + Metformin 100mg|Dapagliflozin 5mg|Dapagliflozin 10mg + Metformin 500mg|Dapagliflozin 10mg + Vildagliptin 100mg|Dapagliflozin 10mg + Teneligliptin 20mg|Dapagliflozin 10mg
255f7d0b-1893-45c5-8813-b864ffa3b7df,Darifenacin,Darifenacin 7.5mg|Darifenacin 15mg
62b29601-b1b8-46d9-8651-57d257c85955,Vecuronium,Vecuronium 2mg/ml|Vecuronium 20mg|Vecuronium 4 mg|Vecuronium 4mg|Vecuronium 10mg
7c3a1f59-306a-48c1-938e-667ad09083c5,Pirfenidone,Pirfenidone 600mg|Pirfenidone 801mg|Pirfenidone 200mg|Pirfenidone 267mg|Pirfenidone 400mg
4ab5ee5a-3d74-4bad-ba60-31cbab6ddfc1,Teicoplanin,Teicoplanin 200mg|Teicoplanin 400mg
1134546a-09f7-416a-9c4d-f975b610e272,Urofollitropin,Urofollitropin 75IU|Urofollitropin 75i.u|Urofollitropin 150IU|Urofollitropin 150i.u|Urofollitropin 300IU|Urofollitropin 900IU
d95a547c-f6b1-43d0-8fe9-e2121c63a382,Pomalidomide,Pomalidomide 1mg|Pomalidomide 2mg|Pomalidomide 4mg
280fef29-565f-4c94-951f-d8aa8a464498,Sodium Monofluorophosphate,Sodium Monofluorophosphate 0.05% w/v + Triclosan 0.03% w/v
de6375ad-69cf-4d4f-9f50-aabbb4d09dbe,Oxytocin,Oxytocin 50IU|Oxytocin 5IU|Oxytocin 5iu/1ml|Oxytocin NA
ae79e84b-8155-4c6e-b457-592e891476e7,Dextropropoxyphene,
8c86d474-d5d1-4066-9a99-ec106772240b,Cisplatin,Cisplatin 10mg|Cisplatin 1mg|Cisplatin 20mg|Cisplatin 50mg
af4ebeeb-853e-4734-930d-02d3f2f73248,Recombinant follicle stimulating hormone,Recombinant follicle stimulating hormone 300IU|Recombinant follicle stimulating hormone 1200IU|Recombinant follicle stimulating hormone 100IU|Recombinant follicle stimulating hormone 1050IU|Recombinant follicle stimulating hormone 75IU|Recombinant follicle stimulating hormone 150mg|Recombinant follicle stimulating hormone 600IU|Recombinant follicle stimulating hormone 250mg|Recombinant follicle stimulating hormone 225IU|Recombinant follicle stimulating hormone 900IU|Recombinant follicle stimulating hormone 500mg|Recombinant follicle stimulating hormone 150IU|Recombinant follicle stimulating hormone 450IU
cd69e20a-8713-4688-9113-86b7b1218a06,Calcium Chloride,Calcium Chloride 0.048% w/v + Citric Acid 0.17% w/v|Calcium Chloride 0.070gm + Potassium Chloride 0.038gm
0c513f2e-ca05-4510-9af4-d167a65967ef,Cabergoline,Cabergoline 0.5mg|Cabergoline 0.25mg|Cabergoline 1mg
eed99f8d-f768-43e8-8581-8548aaaf186e,Methyl Salicylate,
8a1de921-f5d6-425a-be1d-1b5f1d1a27a4,Difluprednate,Difluprednate 0.5mg|Difluprednate 0.05% w/w + Gatifloxacin 0.3% w/w|Difluprednate 0.05% w/v
54960b9a-b8af-49c5-85e5-fb86c8d92af1,Rizatriptan,Rizatriptan 10mg|Rizatriptan NA|Rizatriptan 5mg
f85d33ba-ce4c-44b9-bbd2-07ff5d8b0c6e,Benserazide,
cc57015e-42e3-4bc6-96a2-8598c7c3fd97,Balsalazide,Balsalazide 750mg
ad371a59-9c1b-4ad7-b719-0319d324f13a,Dobutamine,Dobutamine 50mg|Dobutamine 50mg/ml|Dobutamine 250mg/5ml|Dobutamine 40mg|Dobutamine 250mg
e10d4c7f-e30f-41d1-a9d2-585438beb110,Carvedilol,Carvedilol 6.125mg|Carvedilol 3.125mg|Carvedilol 5mg|Carvedilol 12.5mg|Carvedilol 6.25mg + Ivabradine 5mg|Carvedilol 12.5mg + Ivabradine 5mg|Carvedilol 2.5mg|Carvedilol 10mg|Carvedilol 6.25mg|Carvedilol 25mg|Carvedilol 3.125mg + Ivabradine 5mg|Carvedilol 40mg|Carvedilol 20mg
8d526b4c-786d-48e9-ba2a-9c4f3ddbe365,Noscapine,Noscapine 15mg/5ml + Chlorpheniramine Maleate 4mg/5ml|Noscapine 25mg|Noscapine 7mg/5ml + Chlorpheniramine Maleate 2mg/5ml
05ccb665-69b3-49bd-99c3-c431c222cca8,Selenium,
b3dad60f-706c-4d02-aee5-5e52885402a4,Calcium Lactobionate,
ae7afed0-1cd4-4085-b01c-51a4c9b2eb77,Verapamil,Verapamil 80mg|Verapamil 40mg|Verapamil 2.5mg|Verapamil 2.5mg/ml|Verapamil 5mg|Verapamil 120mg|Verapamil 240mg
1567f9ed-799e-44c8-acce-2c505a39b97c,Phenolphthalein,Phenolphthalein 0.19gm
19df538a-c5ee-46e3-aa67-3e06a052f367,Celecoxib,Celecoxib 200mg + Diacerein 50mg|Celecoxib 100mg|Celecoxib 200mg|Celecoxib 90mg|Celecoxib 100mg + Diacerein 50mg
8fd6928c-41ca-4f9a-b2d3-2ab4a4d5e9e0,Xantinol Nicotinate,Xantinol Nicotinate 300mg|Xantinol Nicotinate 150mg|Xantinol Nicotinate 500mg
90f2128a-c241-4b98-9931-dd8ddf2e6c83,Pentosan polysulfate sodium,Pentosan polysulfate sodium 100mg
cee018a1-33f0-4b48-8b6f-56e37d2a79c8,Dinoprostone,Dinoprostone 0.5mg|Dinoprostone 10mg
9db25163-7ee5-466d-8793-45eb22869fd4,Cariprazine,Cariprazine 1.5mg|Cariprazine 4.5mg|Cariprazine 6mg|Cariprazine 3mg
ec65c47a-7784-4e3d-9a27-7f31f6038bbe,Desogestrel,Desogestrel 0.075mg|Desogestrel 50mg|Desogestrel NA
df6ea42b-9212-4134-bfb8-5412f78d7d66,Crotamiton,
f8f831ac-483b-44aa-bfae-cdd80214f04f,Colchicine,Colchicine 0.5mg
37e33d82-efe3-4882-aa19-d2c116a09ac2,Sodium Sulphate,Sodium Sulphate 17.5gm + Potassium Sulphate 3.13gm
00ad524d-6d4b-42a9-bc0b-fb4ba20a19b2,Potassium Sulphate,
20027afa-241c-4cb2-b389-cf8d28816356,Magnesium Bisglycinate,Magnesium Bisglycinate 400mg|Magnesium Bisglycinate 360mg
6c7d0061-e213-4c7f-85ef-f99db925b86c,Cholestyramine,Cholestyramine 5mg|Cholestyramine 4gm
69de514b-9e86-4b57-8161-661a819c7dec,Cilostazol,Cilostazol 50mg|Cilostazol 100mg
8529345e-be66-409f-b296-d3eb62c8cb4d,Tolfenamic Acid,Tolfenamic Acid 200mg
c7d5b6db-9362-456c-83ac-cd0ce0ac2dbb,Flutamide,Flutamide 250mg
853148e3-4b27-4946-94fc-0ce92b41f98a,Carbetocin,Carbetocin 100mcg/ml|Carbetocin 100mcg
8b081fdf-eae9-4cd8-b62d-aba92b000f01,Sodium Fusidate,Sodium Fusidate 20mg|Sodium Fusidate 10mg|Sodium Fusidate 2% w/w|Sodium Fusidate 2%
ad67806d-a6fc-4d07-aa08-f88f6e602b9c,Dienogest,Dienogest 2mg
7f7b27d4-8e21-4f57-996a-60b9555959c9,Otilonium Bromide,Otilonium Bromide 40mg
7c1e2a1c-ad33-417f-99d0-696b8cf164dd,Pyridoxal-5-phosphate,
601b7ad7-122f-4e1a-9c73-7f55833b6e08,Carboprost,Carboprost 250mcg|Carboprost 125mcg
c5508570-d27f-4b9f-8b97-12974f260ade,Ringer's lactate,Ringer's lactate NA
cce2971c-a588-4da2-bd09-12698fe71939,Oxybutynin,Oxybutynin 2.5mg|Oxybutynin 5mg
6de51cdf-313b-44c4-af37-14299b881861,Calcipotriol,Calcipotriol 0.005% w/w + Clobetasol 0.05% w/w|Calcipotriol 0.005% w/w|Calcipotriol 0.005% w/v|Calcipotriol 0.005% w/v + Clobetasol 0.05% w/v|Calcipotriol 0.005% w/w + Clobetasol 0.5% w/w
e441862a-7c12-4bb2-bd55-0f7e8d25a935,Climbazole,Climbazole 1% w/w|Climbazole 1% w/w + Piroctone Olamine 0.5% w/w|Climbazole 0.5% w/v + Piroctone Olamine 0.5% w/v
7d0da171-1cd7-4e45-a06f-61d799349f45,Piroctone Olamine,
dc781f08-7bac-4ccf-9be8-7843b4e2f106,Allantoin,Allantoin 0.5% w/w + Clindamycin 1% w/w|Allantoin 0.2% w/w + Clotrimazole 1% w/w|Allantoin 0.1% w/w + Clindamycin 1% w/w|Allantoin 0.5% w/w + Calcium Dobesilate 0.5% w/w
4803cffc-ad47-4334-b401-9b67e6b59ae9,Fenticonazole,Fenticonazole 600mg|Fenticonazole 2% w/w
bfaa6278-e7ed-488a-93cf-88f291820414,Pholcodine,
12acd7cf-0c08-471e-a6a6-2dbdd8551521,Prucalopride,Prucalopride 1mg|Prucalopride 2mg
aea051e4-97d0-4908-8cec-c738d0cb9ff2,Clofazimine,Clofazimine 100mg|Clofazimine 50mg
12836986-0368-4c54-80c7-57193c97ae65,Isavuconazole,Isavuconazole 100mg
3577f08f-206d-46cf-80d7-e94b4020fa26,Megestrol,Megestrol 160mg|Megestrol 40mg|Megestrol 80mg
85288155-af66-4b12-a8d7-8e39936119da,Fosfomycin,Fosfomycin 5.631gm|Fosfomycin NA|Fosfomycin 3gm|Fosfomycin 4gm|Fosfomycin 3000mg
6b175c7e-6a46-4ce2-9ff6-b48ff0d87a90,Remdesivir,Remdesivir 100mg
ce4771e0-d6ad-4857-8608-854251e9fbdb,Citalopram,Citalopram 500mg|Citalopram 40mg|Citalopram 20mg|Citalopram 2.5mg|Citalopram 10mg|Citalopram 5mg
84881917-9fa1-4ad3-88f7-f8cf9330b52f,Cycloserine,Cycloserine 250mg
4de1fd5d-d953-4683-909e-4cc69e634475,Clinidipine,Clinidipine 10mg|Clinidipine 5mg|Clinidipine 20mg
d401ff3a-3913-46f4-80bc-95c7dd8d7433,Potassium Iodide,Potassium Iodide 3.3% w/v + Sodium Chloride 0.83% w/v|Potassium Iodide 2% w/v + Chloroform 0.15% w/v
4784b4ee-f00a-48ab-b992-01c64f78592e,Cabozantinib,Cabozantinib 40mg|Cabozantinib 20mg|Cabozantinib 60mg
4cc1c781-1880-44fa-8dc1-832ab7df4098,Human chorionic gonadotropin (hCG),Human chorionic gonadotropin (hCG) 10000IU|Human chorionic gonadotropin (hCG) 250mcg|Human chorionic gonadotropin (hCG) 150IU|Human chorionic gonadotropin (hCG) 5000IU|Human chorionic gonadotropin (hCG) 3.75mg|Human chorionic gonadotropin (hCG) 2000IU|Human chorionic gonadotropin (hCG) 1500IU|Human chorionic gonadotropin (hCG) 7500IU|Human chorionic gonadotropin (hCG) 500IU|Human chorionic gonadotropin (hCG) 1000IU
64f4ec96-2a99-4836-a606-f5f61141783c,Chromium Chloride,Chromium Chloride 4mcg + Copper Sulphate 0.4mcg|Chromium Chloride 0.4mg + Copper Sulphate 0.4mg
f91d79ad-0e4d-4381-80fa-c62b4df5e6f1,Copper Sulphate,
95407a92-857f-40e1-b85f-c9f1e3f983eb,Dolutegravir,Dolutegravir 50mg + Lamivudine 300mg|Dolutegravir 50mg + Emtricitabine 200mg|Dolutegravir 50mg
7d16153e-a09b-4caf-89db-e14daa0132c0,Nicergoline,Nicergoline 30mg|Nicergoline 5mg + Vinpocetine 5mg
1f7c6f13-6c82-4bae-857f-3789f758fb35,Posaconazole,Posaconazole 100mg|Posaconazole 40mg/ml|Posaconazole 40mg|Posaconazole 300mg
6fb4b9ab-7e00-4fc6-95a9-0488dc4c6c81,Thiamine(Vitamin B12),
c57f0748-9141-4b76-964a-bfca11300970,Lecithin,Lecithin 525mg|Lecithin 1250mg + Methylcobalamin 1500mcg|Lecithin 125mg/5ml + Silymarin 35mg/5ml|Lecithin 1200mg
fd3f1d34-6e57-406e-8a5e-9ab9fccf6dd5,Coral calcium,Coral calcium 500mg + Calcitriol 0.25mcg
0680632e-cf51-4b99-8159-396e48a3788b,Ramucirumab,Ramucirumab 500mg|Ramucirumab 100mg
2b074d7c-455a-4480-b713-3f28b85e3b38,Eberconazole,Eberconazole 1% w/w + Mometasone 0.1% w/w|Eberconazole 10mg|Eberconazole 1.0% w/w|Eberconazole 1% w/w
d2cbb0ec-4119-45a5-92fa-c63e75235a0a,Iohexol,Iohexol 300mg|Iohexol 240mg|Iohexol 350mg
84a900a8-56e5-4895-bd75-4e760b3f7fc4,Carfilzomib,Carfilzomib 60mg
24c5c108-4941-49cf-b59e-95c9ed8078bd,Flucytosine,Flucytosine 500mg
21155c58-39e9-4fbb-9f9b-f9dc0c6118ef,Cyclandelate,Cyclandelate 400mg|Cyclandelate 200mg
49825bcb-3636-491e-8530-294baf7bbbbf,Molnupiravir,Molnupiravir 200mg
1afbee79-1335-49c8-841e-049d5b27cc41,Conjugated Estrogens,Conjugated Estrogens 1.25mg|Conjugated Estrogens 50mcg|Conjugated Estrogens 0.625mg|Conjugated Estrogens 0.3mg|Conjugated Estrogens 5mg
8351bd7e-ead4-47f1-b53e-62531e80baa6,Daptomycin,Daptomycin 350mg
98a943a0-b968-4a33-83ff-57af0285699e,Peptone,
e6854baa-a6df-4d80-87df-dcf80fce00d1,Zinc Carnosine,Zinc Carnosine 75mg|Zinc Carnosine 50mg
1877c7c0-2627-4ccf-bf3b-ef17af463890,Cisatracurium,Cisatracurium 2mg|Cisatracurium 2mg/ml|Cisatracurium 20mg|Cisatracurium 10mg
da9ab0e6-e43f-4acb-ba19-1aff4c578786,Pentoxifylline,Pentoxifylline 400mg|Pentoxifylline 20mg/1ml
6dc8e93b-cf14-478a-8fe9-8096727fe607,Valganciclovir,Valganciclovir 450mg
38eee036-06a7-46e8-97de-1ba82f913aba,Pilocarpine,Pilocarpine 1%|Pilocarpine 2% w/v|Pilocarpine 0.5%|Pilocarpine 5mg|Pilocarpine 4%
46f49caf-bd75-4a59-9891-5fc4eb224868,Colostrum,Colostrum 500mg|Colostrum 1000mg
16fb9cf0-8eae-433b-816b-df540a7aeb52,Ganciclovir,Ganciclovir 5% w/w|Ganciclovir 1.5mg|Ganciclovir 0.15% w/v|Ganciclovir 500mg|Ganciclovir 0.15% w/w|Ganciclovir 250mg
5ac689bf-36de-4181-93dd-e872cce7f679,Spiramycin,Spiramycin 3Million IU|Spiramycin 1.5Million IU
165fa63b-c133-4e47-988c-07c9c80ef37a,Digoxin,Digoxin 1% w/v|Digoxin 3mg|Digoxin 50mcg/ml|Digoxin 0.25mg|Digoxin 0.5mg
1858ce1d-c6d5-4835-9dd2-e8c3ca69d33c,Inactivated influenza vaccine,Inactivated influenza vaccine 0.5ml|Inactivated influenza vaccine NA
d37f1611-6c83-4d5c-b411-c0489173e249,Caroverine,Caroverine 20mg|Caroverine 160mg/5ml
8aa9598e-6c6e-41d0-9803-601674f5ee02,Ticarcillin,Ticarcillin 300mg + Clavulanic Acid 100mg|Ticarcillin 3000mg + Clavulanic Acid 1000mg|Ticarcillin 3000mg + Clavulanic Acid 100mg
12c9cfb3-95b4-43e4-8739-0cfb87e0a94c,Cinacalcet,Cinacalcet 30mg|Cinacalcet 90mg|Cinacalcet 60mg
657dfc80-c3c9-4f12-aba4-bbd99e6d959f,Alpha-galactosidase,Alpha-galactosidase 150mg + Lipase 3mg
8d8cba24-6d70-4e02-899a-2183944d11f2,Lipase,
68a4d2f0-bee9-4a13-a3fb-16de00d8bcbe,Centchroman,Centchroman 30mg|Centchroman NA|Centchroman 60mg
abc8288a-4091-4d5c-8bcd-499bb07550ef,Ifosfamide,Ifosfamide 1gm|Ifosfamide 500mg|Ifosfamide 2gm
910e9dba-1982-49d7-bfc5-24b18344279e,Methylpolysiloxane,Methylpolysiloxane 50mg + Dicyclomine 6mg|Methylpolysiloxane 4mg
bed28d8e-ae8d-49e2-8630-8c9a889b257c,Zuclopenthixol,Zuclopenthixol 50mg/ml|Zuclopenthixol 50mg|Zuclopenthixol 100mg
ffffe236-f3eb-453b-a742-0ad9d87bda09,Cefditoren,Cefditoren 50mg|Cefditoren 200mg|Cefditoren 100mg
9490b140-4563-4a69-b3c2-5382d3ff1c8e,Calamine,Calamine 8% w/v|Calamine 8% w/v + Diphenhydramine 1% w/v|Calamine 8% w/w|Calamine 8% w/v + Aloe Vera 10% w/v|Calamine 10% w/v
a4524431-6733-47a0-90c4-ed592cd8844b,Aloe Vera,Aloe Vera 10% v/v + Ketoconazole 2% w/v|Aloe Vera 10% w/v + Ketoconazole 2% w/v|Aloe Vera 3%
a43b8801-73d8-4732-9003-b7acf5eb4255,Magnesium Hydroxide,
40fa3a46-c77a-400d-916d-ec4eb12f09d4,Cladribine,Cladribine 10mg
98fbe3d1-661b-4a88-8e5c-1efdbabb3674,Calcium Lactate,
2b685e3b-a1d8-4d5b-bde1-9a75ecd6acd8,Chlorocresol,
cccfabd6-f394-441a-94e3-a95acd18e70f,Dill Oil,Dill Oil 0.005ml + Fennel Oil 0.005ml|Dill Oil 0.005ml/5ml + Fennel Oil 0.007ml/5ml|Dill Oil 0.005ml + Fennel Oil 0.0007ml|Dill Oil 0.005ml/5ml + Fennel Oil 0.0035ml/5ml|Dill Oil 0.005mg + Fennel Oil 0.0007ml
62e52125-09d8-423e-b0be-29e0784557fe,Fennel Oil,
546a6ca6-f15b-4ef7-a844-9a5a742b4484,Lactase,Lactase 600IU|Lactase 5000FCC
0b392f22-2138-4125-b6bb-280bcbce9dcf,Etomidate,Etomidate 20mg/10ml|Etomidate 2mg/ml
40e268cf-187c-47a9-a067-5542b32756c4,Chlorambucil,Chlorambucil 5mg|Chlorambucil 2mg
64181f51-4312-411e-a6c6-b4b369ce85d4,Lactic Acid,
8c3787e2-9bea-4811-a1c9-f309bb11be7f,Ceftizoxime,Ceftizoxime 500mg|Ceftizoxime 250mg|Ceftizoxime 1000mg|Ceftizoxime 1mg|Ceftizoxime 1gm
afe86de7-4ad6-43f8-bddb-8f8e7f761d36,Vandetanib,Vandetanib 300mg
d393ca41-f489-4bc5-a9cf-60f4e06b758c,Dydrogesterone,Dydrogesterone 10mg|Dydrogesterone 100mg
e8c872b2-6de8-428b-be76-ceea8a47de25,L-alanyl-L-glutamine,L-alanyl-L-glutamine 20% w/v|L-alanyl-L-glutamine 20gm
2b927bf4-085b-40ac-b01c-68c6c0d46234,Fulvestrant,Fulvestrant 500mg|Fulvestrant 250mg/5ml|Fulvestrant 250mg|Fulvestrant 120mg
c29b64c7-17d2-45df-9e15-28f77725d607,Doxapram,Doxapram 20mg
1ee924b0-de67-4890-af01-19f0f8cc990c,Nintedanib,Nintedanib 150mg|Nintedanib 100mg
f60eeae7-928c-4a58-ae9b-a5e88880e1cd,Cimetidine,Cimetidine 200mg|Cimetidine 400mg
9dca64c8-e988-4e36-b018-04af52906711,Menotrophin,Menotrophin 150i.u|Menotrophin 150IU/ml|Menotrophin 75IU/ml|Menotrophin 75i.u|Menotrophin 150IU|Menotrophin 75IU
14276bad-d34a-4762-bb07-5efc1e34c4e7,Zinc Sulphate Monohydrate,
c0dfab51-c7de-4e94-b0d0-cc29c4784609,Dopamine,Dopamine 40mg/ml|Dopamine 200mg|Dopamine 40mg|Dopamine 40mg/5ml
acaa2e60-45b9-494a-9e8a-229e8a7c533a,Rituximab,Rituximab 600mg|Rituximab 500mg|Rituximab 100mg
08d008f0-801c-454e-b68c-4274b67ec3a4,Tolterodine,Tolterodine 1mg|Tolterodine 2mg|Tolterodine 4mg
d650734d-400a-40e4-99f6-d5420b16f9e4,Colesevelam,Colesevelam 3.75gm
e24c86d4-9913-4fb3-a85b-51b187f2aec6,Celiprolol,Celiprolol 200mg|Celiprolol 100mg
bbdfcbc6-45f8-49ed-ab89-ddca9154f7f6,Vitamin B2,
50c449dd-5b04-4e1b-828e-2ef47d58b699,Pyrimethamine,Pyrimethamine NA + Sulphadoxine NA|Pyrimethamine 25mg + Sulphadoxine 750mg|Pyrimethamine 12.5mg + Sulfamethoxazole 250mg|Pyrimethamine 12.5mg + Sulphadoxine 250mg|Pyrimethamine 25mg + Sulfamethoxazole 500mg|Pyrimethamine 25mg|Pyrimethamine 50mg + Sulphadoxine 1000mg|Pyrimethamine 25mg + Sulphadoxine 500mg|Pyrimethamine 20mg + Sulfamethoxazole 500mg|Pyrimethamine 37.5mg + Sulphadoxine 750mg
2058bb7c-ec6b-4820-81a2-91931d1e321f,Obeticholic acid,Obeticholic acid 10mg|Obeticholic acid 5mg
6fb8fa5f-7bdb-4f9b-add1-fe2a8549f9cc,Epsilon Aminocaproic Acid,Epsilon Aminocaproic Acid 500mg|Epsilon Aminocaproic Acid NA
d7e0a608-205c-4843-a2c3-34fe94d41fb7,Cefuroxime axetil,Cefuroxime axetil 500mg|Cefuroxime axetil 250mg
edc6e3de-a590-4735-b832-a87953cb04e0,Quiniodochlor,Quiniodochlor 125mg|Quiniodochlor 3% w/w|Quiniodochlor 250mg
aa42aad7-721f-4998-8899-937adafe8146,Zidovudine,Zidovudine 100mg|Zidovudine 300mg
99ede63b-848c-4aed-be69-576c585c561e,Calcium Polystyrene Sulphonate,Calcium Polystyrene Sulphonate 15gm
6331d23e-d18f-4ae6-9842-6ca3311c4ff5,Carmustine,Carmustine 100mg
d4b47bb1-e5ba-4d59-ba98-75759ed53858,Doxifluridine,Doxifluridine 200mg
f40d8a0a-9844-4184-8d92-96d89c15c857,Carbenicillin,Carbenicillin 1gm|Carbenicillin 5gm
c85c8cf5-7735-4f32-800b-ced8368f6285,Sulfasalazine,Sulfasalazine 500mg|Sulfasalazine 1000mg
7c817600-f8bf-4d20-beea-3deca60dd2d4,Dibasic sodium phosphate,Dibasic sodium phosphate 0.032% w/w + Monobasic sodium phosphate 0.009% w/w
d29c9431-8135-49aa-92e2-9d5dcbabbf5c,Monobasic sodium phosphate,
18ea0333-506c-4311-a2fb-0af5dbb1a2b5,Plerixafor,Plerixafor 20mg|Plerixafor 24mg
a4af84d1-2d10-4f87-9f25-58850b0cdd79,Chloroprocaine,Chloroprocaine 50mg
f10a4ada-b824-4731-830a-c8bcb6b527e2,Diphtheria Immune Globulin,Diphtheria Immune Globulin 30IU + Haemophilus Influenzae Type B Capsular Polysaccharide 10mcg|Diphtheria Immune Globulin 20IU + Haemophilus Type B Conjugate Vaccine 12mcg|Diphtheria Immune Globulin 30IU + Haemophilus Type B Conjugate Vaccine 10mcg
bb4009ef-967a-4b47-861d-58aedc6601fb,Haemophilus Influenzae Type B Capsular Polysaccharide,
bc1e6bb7-1958-461a-a4ee-3a2c31b85a2b,Magnesium Carbonate,Magnesium Carbonate 162.65mg + Potassium Chloride 59.65mg
0e02df07-ac92-44ff-ba39-0deed2312f11,Warfarin,Warfarin 2mg|Warfarin 5mg|Warfarin 3mg|Warfarin 4mg|Warfarin 1mg|Warfarin 10mg
c7c7c389-da2c-4788-8bc5-04c8ea9cfebd,Nimodipine,Nimodipine 30mg|Nimodipine 10mg
999206b9-60fd-4aec-bd55-e750ae7b71b5,Clofarabine,Clofarabine 20mg
8bb2e154-7e5a-49e1-ba5c-00388c32b7e9,Hydroxocobalamin,Hydroxocobalamin 1000mcg + Vitamin B6 (Pyridoxine) 1.5mg|Hydroxocobalamin 1000mcg/ml|Hydroxocobalamin 1000mg|Hydroxocobalamin 1mg
985a9805-2e35-424e-83c4-30e71e28e618,Hydroxyurea,Hydroxyurea 500mg|Hydroxyurea 1000mg|Hydroxyurea 500mcg
b79addcc-0824-41b6-82c2-313b8089ab2c,Proguanil,Proguanil 100mg
2602dae6-0033-469f-b9bf-7ff8bd685b5d,Fluorouracil,Fluorouracil 250mg|Fluorouracil 1% w/w|Fluorouracil 5% w/w|Fluorouracil 500mg
80f2b63d-7a31-497b-a882-31c7030d9151,Modafinil,Modafinil 100mg|Modafinil 200mg|Modafinil 50mg
eb7e4162-23ed-49d8-91f1-04b4f6748da7,Gemfibrozil,Gemfibrozil 300mg|Gemfibrozil 900mg|Gemfibrozil NA|Gemfibrozil 600mg
f7ba1c49-d4b9-4cf4-bff9-0234963afbc1,Univestin,Univestin 500mg|Univestin 250mg
a67b9914-b854-4475-a823-ddef6952cb6c,Nitrendipine,Nitrendipine 20mg|Nitrendipine 10mg
c4e1e1fa-2c4a-4245-a2fc-30530974a6a6,Altretamine,Altretamine 50mg
8cc5c727-8494-4cef-9e41-b5b2fee705e4,Sofosbuvir,Sofosbuvir 400mg|Sofosbuvir 400mg + Velpatasvir 100mg
a66e9d58-ea75-4c01-a3f0-5b50b77b96b4,Topotecan,Topotecan 4mg|Topotecan 2.5mg
373e918d-253c-43c8-aeb6-799e80f30bda,Pefloxacin,Pefloxacin 400mg
3938183c-7497-4f49-8bde-6cf981a15689,Esmolol,Esmolol 100mg
e23537c0-00fb-4f0a-846c-714236f1926d,Irinotecan,Irinotecan 100mg/5ml|Irinotecan 40mg|Irinotecan 100mg|Irinotecan 20mg
73734709-1c44-402b-9b37-78c206870bc4,Capreomycin,Capreomycin 500mg|Capreomycin 750mg|Capreomycin 1000mg|Capreomycin 1gm
c714964e-ff1c-45eb-b5bb-b96937bce9a4,Lenalidomide,Lenalidomide 10mg|Lenalidomide NA|Lenalidomide 5mg|Lenalidomide 25mg|Lenalidomide 15mg
d16329a0-1e2c-4576-aa03-49ee78e14f62,Eptifibatide,Eptifibatide 0.75mg/ml|Eptifibatide 20mg|Eptifibatide 75mg
0d2c3dc9-5b7c-4a8c-8642-08ece4351575,Crizotinib,Crizotinib 200mg|Crizotinib 250mg
19dcdde6-0485-4a0c-9c7f-1890f3dca12e,Propofol,Propofol 1%|Propofol 10mg|Propofol NA|Propofol 200mg
fc51b7fa-a5ef-4e5b-946d-1ea9c0d759fb,Mesna,Mesna 200mg + Ifosfamide 1gm|Mesna 1gm + Ifosfamide NA|Mesna 100mg + Ifosfamide 1000mg|Mesna 100mg + Ifosfamide 1gm|Mesna 2gm + Ifosfamide NA|Mesna 200mg + Ifosfamide 1000mg|Mesna 200mg|Mesna 600mg|Mesna 400mg + Ifosfamide 2gm|Mesna 100mg + Ifosfamide 2gm
4fdc5f0a-2dd1-40f2-98a2-71fa428e6844,Lamotrigine,Lamotrigine 100mg|Lamotrigine 20mg|Lamotrigine 200mg|Lamotrigine 150mg|Lamotrigine 5mg|Lamotrigine 25mg|Lamotrigine 50mg
cf15eff3-2c8e-4b86-8f8b-8cb1905b4c03,Mitomycin,Mitomycin 10mg|Mitomycin 2mg|Mitomycin 40mg
63baa668-ce80-4ff0-96da-68ed8dec696a,Ledipasvir,Ledipasvir 90mg + Sofosbuvir 400mg
2672a420-c05e-4546-b9a6-10cf36947e35,Iloperidone,Iloperidone 4mg|Iloperidone 8mg|Iloperidone 10mg|Iloperidone 1mg|Iloperidone 2mg|Iloperidone 12mg|Iloperidone 6mg
